date,campaign_id,campaign_name,total_revenue,total_cost,total_profit,total_clicks,total_roi,avg_cpc
2019/01/01,818a451d60aab7fee7fe44153e1dedda,b7a5118b2dcef7dac6831408fc7eb728,43.210973222,88.379998371,-45.169025149,752,0.4889225392447931,0.11752659357845745
2019/01/01,81e1392ec0428ac2d21128ddd476237b,5967c69ba5cd317f3cf61c1526d6e6b7,65.64287219,91.910000194,-26.267128004,3258,0.7142081607163923,0.028210558684469002
2019/01/01,82692f1463d793ffc3bbf93ca6fe4651,75c2341e5b1e637186f515edf475da74,83.677623161,57.610000256,26.067622905,823,1.452484339336296,0.0700000003110571
2019/01/01,827ccb0eea8a706c4c34a16891f84e7b,bac953e88f6d79514b0b6fc42eb6f3b7,0.3853135,0.0,0.3853135,59,,0.0
2019/01/01,8280e276bdbce5d970f80cc2291af667,8c8c20e38be6b6594f33cc91906f9958,0.0,0.07,-0.07,1,0.0,0.07
2019/01/01,8297126073775b4c7273e7fc86561ca8,bd771aa9ffc6a904ac76f5a821b27137,311.997976195,359.649994992,-47.65201879700004,5076,0.867504464172007,0.07085303289834516
2019/01/01,8413ce5f184296914b85abb237309067,b7a7a784af8768126730c600bb9d49ef,0.0106056,0.300000012,-0.289394412,4,0.03535199858592006,0.075000003
2019/01/01,8644f156ab3bc3b3d2a1ab7d3f3e7837,bac953e88f6d79514b0b6fc42eb6f3b7,0.0602424,0.0,0.0602424,16,,0.0
2019/01/01,86ce1bc8974808d22acce7a4e3e07530,8a229ca83fbee4d22afa26344dca87d0,0.67830959,0.720000031,-0.04169044099999997,8,0.9420966122152848,0.090000003875
2019/01/01,87179891274080b4ed78d1db1f6f2b3c,d001857f060d883f773df4dab25677fe,0.0026595,1.2500000199999999,-1.2473405199999998,25,0.002127599965958401,0.05000000079999999
2019/01/01,87f9c8e3a211a5dfb2881ab2aeebac7f,0e7712ef6c7da671c0c3ea030bcbe9d2,0.599531692,0.6000000090000001,-0.0004683170000000514,6,0.9992194716783745,0.1000000015
2019/01/01,881a417d5c95d13184ed530285985acc,b77b92e1d269c811325b860e5e3bc565,0.0117172,0.059999999,-0.048282799,1,0.1952866699214445,0.059999999
2019/01/01,8824fa2ab7d582ff35cfe56e755782c9,f2b4182044a4b87ce1e1d42a9db93ec4,0.117036,1.79999996,-1.6829639600000001,15,0.06502000144488891,0.11999999733333334
2019/01/01,884d3d458445f70ba2d70db3d009e746,254a4ffab53e1464a48d30e2290690bc,1.846985477,1.781999989,0.06498548800000004,81,1.0364677263755022,0.021999999864197532
2019/01/01,89c6abc0185abf29bf147dd617546f85,c11cdb9067b62e45b7782513ab560680,107.79045643299999,303.749993203,-195.95953677,3203,0.3548657081317604,0.09483296696940367
2019/01/01,8ad302edee4806825273c113434e7982,aa66cd22c7c65fd9dfbe5907ab2d6617,0.513212021,0.600000012,-0.08678799100000001,12,0.8553533512262663,0.050000000999999995
2019/01/01,8b389cad686deb11458966ba1b385a5d,8920264c17434723a97e567970ceb802,0.09697800000000001,0.46800001199999997,-0.37102201199999996,6,0.20721794340466812,0.078000002
2019/01/01,8c20de457063ad5978e0012b7dcbc536,5fc3a79f820a39da10110c18e9721d6e,13.58706903,0.02,13.56706903,1,679.3534515,0.02
2019/01/01,8c5c33b774612ca58ddb05c621c4a1f7,7e81c4d5a494748ab08aff27ea4ff8a7,0.7912662180000001,1.456000028,-0.66473381,14,0.5434520623511966,0.10400000200000001
